Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types
ELEC,Bishop Arts District - 7th St Parking Lot,324 West 7th St,,Dallas,TX,75208,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,32.748761,-96.826846,2015-01-30,54438,2015-01-30 08:10:52 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,1301 Collins Ave,,Miami Beach,FL,33139,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,25.784362,-80.130663,2015-01-30,49351,2015-01-30 08:39:29 UTC,,,,,,,,,J1772
ELEC,CCSF-SFMTA,1660 Mission St,,San Francisco,CA,94103,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.7711744,-122.4200215,2015-01-30,50059,2015-01-30 09:06:57 UTC,,,,,,,,,NEMA520 J1772
ELEC,Hyatt Regency Dallas,300 Reunion Blvd,,Dallas,TX,75207,,800-663-5633,E,,Public,MO: 24 hours; TU: 24 hours; WE: 24 hours; TH: 24 hours; FR: 24 hours; SA: 24 hours; SU: 24 hours,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,32.7753462,-96.8089502,2015-01-30,60582,2015-01-30 08:35:18 UTC,,,,,,,,,J1772
ELEC,Los Angeles County Arboretum,301 N Baldwin Ave,Located in parking lot directly across from Harvard Dr,Arcadia,CA,91007,,323-881-3919,E,,Public, 24 hours daily,,,,,,3,,,,,200-8,34.1448511,-118.05079,2015-01-06,21450,2015-01-06 17:48:24 UTC,P,,,2014-06-01,,,,,J1772
ELEC,BURCAL,430 Teal Ct,,Burbank,CA,91505,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.1520778,-118.3303658,2015-01-30,61302,2015-01-30 08:42:57 UTC,,,,,,,,,J1772
ELEC,MGE,250 E Mifflin St,,Madison,WI,53703,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,43.0774445,-89.3826267,2015-01-30,41521,2015-01-30 09:04:57 UTC,,,,,,,,,NEMA520 J1772
ELEC,Chappaqua Metro - North Train Station,108 Allen Place,Exit 32 off Saw Mill River Parkway,Chappaqua,NY,10514,,914-238- 4772,E,,Public,24 hours daily,,,,,,3,,,EV Connect,http://evconnect.com/,200-8,41.1586737,-73.7740467,,65273,2015-01-16 19:09:24 UTC,SG,,,2014-07-02,,,,,J1772
ELEC,FITZGERALD,114 Baughmans Ln,,Frederick,MD,21702,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,39.4188063,-77.4367154,2015-01-30,64450,2015-01-30 08:38:36 UTC,,,,,,,,,J1772
ELEC,Atlantic Station - Tesla,1380 Atlantic Dr NW,,Atlanta,GA,30363,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,10,,Tesla,http://www.teslamotors.com/supercharger,GPS,33.79382,-84.39713,,65092,2015-01-21 00:17:30 UTC,P,,,2015-01-01,,,,,TESLA
ELEC,WASH HARBOUR,3000 K St NW,,Washington,DC,20007,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,38.9012874,-77.0598149,2015-01-30,57221,2015-01-30 08:58:36 UTC,,,,,,,,,J1772 NEMA520
ELEC,WPI,147-159 Massachusetts 122A,,Worcester,MA,01602,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.276081,-71.8100093,2015-01-30,51272,2015-01-30 09:03:28 UTC,,,,,,,,,J1772
ELEC,CARCHARGING,2185 N California Blvd,,Walnut Creek,CA,94596,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.9093552,-122.0653839,2015-01-30,44424,2015-01-30 08:50:21 UTC,,,,,,,,,J1772 NEMA520
ELEC,CITY OF ZEELAND,10 N Church St,,Zeeland,MI,49464,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.813076,-86.0152817,2015-01-30,40456,2015-01-30 08:44:15 UTC,,,,,,,,,NEMA520 J1772
ELEC,CLARION HOTEL,5311 S Howell Ave,,Milwaukee,WI,53207,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,42.9482994,-87.9113922,2015-01-30,48118,2015-01-30 08:48:17 UTC,,,,,,,,,J1772
ELEC,Lacey Timberland Library,500 College St SE,"At 6th Ave SE, located in front of building",Lacey,WA,98503,,360-491-3860,E,,Public,24 hours daily,,,,,1,,,,,,200-8,47.04389,-122.823,2015-01-06,33352,2015-01-06 17:49:38 UTC,LG,,,2008-04-15,,,,,NEMA520
ELEC,Krapohl Ford Lincoln,1415 E Pickard,,Mount Pleasant,MI,48858,,888-290-0522,E,,Public,Dealership business hours,,,,,,1,,,,,GPS,43.6122065,-84.7589758,2015-01-06,53869,2015-01-06 17:44:13 UTC,P,,,2013-04-01,,,,,J1772
ELEC,Bella Vista Road Park & Ride Lot - DC Fast,782 Davis Ct,,Vacaville,CA,95687,,707-449-5424,E,,Public,24 hours daily,,,,,,,1,,,,200-8,38.3497896,-121.9864455,2013-03-31,51253,2015-01-09 14:10:09 UTC,LG,,,2013-02-01,,,,,CHADEMO
ELEC,MGE - Kelley's Market Mobil,3859 E Washington Ave,,Madison,WI,53704,,608-252-7117  608-244-3236,E,,Public,24 hours daily,,,,,,,1,,,,200-8,43.120613,-89.317761,2015-01-06,52866,2015-01-06 17:43:37 UTC,T,,,2013-08-27,,,,,CHADEMO
ELEC,UCSC,Steinhart Way,,Santa Cruz,CA,95064,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,36.9991674,-122.0632557,2015-01-30,60423,2015-01-30 08:44:44 UTC,,,,,,,,,NEMA520 J1772
ELEC,VA,5000 W National Ave,,Milwaukee,WI,53295,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,43.0204391,-87.9747069,2015-01-30,62386,2015-01-30 09:13:19 UTC,,,,,,,,,J1772
ELEC,Sun Valley Shopping Center,1306-1350 Main Street,,Ramona,CA,92065,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.038989,-116.873697,2015-01-30,60781,2015-01-30 08:14:49 UTC,,,,,,,,,J1772
ELEC,Modern Nissan of Lake Norman,18615 Statesville Rd,,Cornelius,NC,28031,,704-237-5100,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,35.4668792,-80.8723131,2015-01-06,47123,2015-01-06 17:46:14 UTC,P,,,2012-01-31,,,,,J1772
ELEC,CPSE-SATX,300 W Olmos Dr,,San Antonio,TX,78212,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,29.4699688,-98.4969559,2015-01-30,43282,2015-01-30 08:51:23 UTC,,,,,,,,,J1772
ELEC,Wipro,3565 Piedmont Rd,,Atlanta,GA,30305,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.85289,-84.379628,2015-01-30,64434,2015-01-30 08:12:17 UTC,,,,,,,,,J1772
ELEC,EVPASS,508 Westcott St,,Syracuse,NY,13210,,888-758-4389,E,,Public,24 hours daily,,,,,,3,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,43.0416485,-76.1196382,2015-01-30,41757,2015-01-30 08:44:48 UTC,,,,,,,,,J1772
ELEC,OUC,6900 Laureate Blvd,,Orlando,FL,32827,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.3675566,-81.2787396,2015-01-30,62270,2015-01-30 08:49:38 UTC,,,,,,,,,CHADEMO
ELEC,Ashton Rice Village,2455 Dunstan Road,,Houston,TX,77005,,800-663-5633,E,,Public - Card key at all times,MO: 24 hours; TU: 24 hours; WE: 24 hours; TH: 24 hours; FR: 24 hours; SA: 24 hours; SU: 24 hours,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,29.7190425,-95.4159964,2015-01-30,61487,2015-01-30 08:35:12 UTC,,,,,,,,,J1772
ELEC,AutoNation Nissan,10030 E Arapahoe Rd,,Centennial,CO,80112,,303-790-7333,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,39.594047,-104.87224,2015-01-06,46524,2015-01-06 17:47:58 UTC,P,,,2012-01-31,,,,,J1772 CHADEMO
ELEC,UDR,"3711 Campus Dr,",,College Park,MD,20783,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.9845158,-76.9487957,2015-01-30,55764,2015-01-30 08:45:17 UTC,,,,,,,,,J1772
ELEC,Vail Transportation Center,368 S Frontage Rd E,"Located in the parking garage on the top, third, and second levels",Vail,CO,81657,,970-479-2178  970-476-4790,E,,Public,Garage business hours; pay lot after two hours,,,,,,5,,,,,GPS,39.6421,-106.3717,2015-01-06,53081,2015-01-06 17:49:22 UTC,P,,,2013-09-01,,,,,J1772
ELEC,NRG eVgo - Walgreens,5158 N Lincoln Ave,,Chicago,IL,60625,,877-455-3833,E,,Public - Card key at all times,24 hours daily; eVgo network subscription and key fob required,,,,,,,1,,eVgo Network,https://www.evgonetwork.com/,GPS,41.974938,-87.692921,2015-01-06,64634,2015-01-06 17:49:35 UTC,P,,,2014-11-17,,,,,CHADEMO
ELEC,3003 JFK Parking Lot,3003 N John F Kennedy Blvd,,Philadelphia,PA,19104,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,39.956308,-75.185293,2015-01-30,51826,2015-01-30 08:13:50 UTC,,,,,,,,,J1772
ELEC,Straub Nissan,205 Straub Dr,,Triadelphia,WV,26059,,304-232-3250,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,GPS,40.0593228,-80.5921883,2015-01-06,49784,2015-01-06 17:45:13 UTC,P,,,2012-10-25,,,,,J1772
ELEC,CAIN BMW,6461 Whipple Ave NW,,North Canton,OH,44720,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.8748184,-81.4234583,2015-01-30,62148,2015-01-30 09:12:49 UTC,,,,,,,,,J1772
ELEC,Riverton Hyundai,10835 S Auto Mall Dr,East side of building,Sandy,UT,84070,,801-938-8286,E,,Public,Dealership business hours,,,,,,1,,,,,200-8,40.5546324,-111.894837,2015-01-06,46385,2015-01-06 17:47:44 UTC,P,,,2012-04-15,,,,,J1772
ELEC,Walt Disney Concert Hall,115 S Grand Ave,Located in Internal Services Department Lot 16,Los Angeles,CA,90012,,323-881-3919 ,E,,Public,"Garage business hours; pay lot; keypad activated, instructions on EVSE",,,,,,6,,,,,200-8,34.0555134,-118.2488921,2015-01-06,63047,2015-01-06 17:47:35 UTC,LG,,,2014-08-01,,,,,J1772
ELEC,Wickenburg Town Hall - Tesla,155 N Tegner,US 60 and US 93,Wickenburg,AZ,85390,,877-798-3752,E,,Public,24 hours daily; for Tesla use only,,,,,,,6,,Tesla,http://www.teslamotors.com/supercharger,200-8,33.9700056,-112.7309542,2015-01-06,62448,2015-01-21 00:17:45 UTC,P,,,2014-07-01,,,,,TESLA
ELEC,Mission Mill Museum,1313 Mill Street SE,,Salem,OR,97301,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,44.934154,-123.026564,2015-01-30,45027,2015-01-30 08:14:52 UTC,,,,,,,,,J1772
ELEC,Welch Motor Co,2505 S Olive St,,Pine Bluff,AR,71601,,870-534-1551,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,34.2040421,-92.0069973,2015-01-06,44397,2015-01-06 17:43:49 UTC,P,,,2011-11-30,,,,,J1772
ELEC,ACE Electrical,1631 Canton Road,,Marietta,GA,30066,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,33.990618999,-84.530265,2015-01-30,51797,2015-01-30 08:12:27 UTC,,,,,,,,,J1772
ELEC,Ohlone College - Fremont Campus - Hyman Hall,43600 Mission Blvd,,Fremont,CA,94539,,888-998-2546,E,,Public,"MON: 6:00am-11:00pm, 5:00am-11:00pm | TUE: 6:00am-11:00pm, 5:00am-11:00pm | WED: 6:00am-11:00pm, 5:00am-11:00pm | THU: 6:00am-11:00pm, 5:00am-11:00pm | FRI: 6:00am-11:00pm, 5:00am-11:00pm | SAT: 6:00am-11:00pm, 5:00am-11:00pm | SUN: 6:00am-11:00pm, 5:00am-11:00pm",,,,,,5,2,,Blink Network,http://www.blinknetwork.com/,GPS,37.530123,-121.914715,2015-01-30,51509,2015-01-30 08:09:21 UTC,,,,,,,,,CHADEMO J1772
ELEC,STATION1,1553 N Boulder Hwy,,Henderson,NV,89011,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,36.059449,-115.0052425,2015-01-30,57837,2015-01-30 09:05:39 UTC,,,,,,,,,J1772
ELEC,MOHEGAN LAKE.VW,1744 E Main St,,Mohegan Lake,NY,10547,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,41.324305,-73.852224,2015-01-30,64439,2015-01-30 08:38:03 UTC,,,,,,,,,J1772
ELEC,ORNL NALP,119 Woodland St,,Nashville,TN,37213,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,8,,,Blink Network,http://www.blinknetwork.com/,GPS,36.1693059,-86.7715372,2015-01-30,49216,2015-01-30 08:13:03 UTC,,,,,,,,,J1772
ELEC,6th &amp; King Lot,King St &amp; 6th Ave So.,,Seattle,WA,98104,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,47.5981849,-122.32729015,2015-01-30,45193,2015-01-30 08:11:24 UTC,,,,,,,,,J1772
ELEC,Kwik Star #894,917 W Platt St,,Maquoketa,IA,52060,,563-652-4477,E,,Public,24 hours daily,,,,,1,,,,,,GPS,42.068379,-90.67874,2015-01-06,64082,2015-01-06 17:49:01 UTC,P,,,2013-10-03,,,,,NEMA520
ELEC,CARCHARGING,1771 Airport Rd,,Jacksonville,FL,32218,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,30.4852524,-81.6623993,2015-01-30,38799,2015-01-30 08:39:18 UTC,,,,,,,,,NEMA520 J1772
ELEC,LUNDS FOODS,1201 Hennepin Ave,,Minneapolis,MN,55403,,888-758-4389,E,,Public,24 hours daily,,,,,2,2,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,44.9743756,-93.2806418,2015-01-30,48041,2015-01-30 09:03:47 UTC,,,,,,,,,J1772 NEMA520
ELEC,Kwik Trip #832,208 E Main,Intersection of E Main St and S Madison St,Waunakee,WI,53597,,608-849-5008,E,,Public,24 hours daily,A Checks Cash D M V,,,,1,,,,,,200-8,43.19156,-89.45222,2015-01-06,42421,2015-01-06 17:45:30 UTC,P,,,2011-11-15,,,,,NEMA520
ELEC,Tuscali Mountain Inn,1224 N. Topanga Canyon Blvd,,Topanga,CA,90290,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,2,,,Blink Network,http://www.blinknetwork.com/,GPS,34.106335,-118.590543,2015-01-30,44985,2015-01-30 08:09:48 UTC,,,,,,,,,J1772
ELEC,Newport Mesa Church,2599 Newport Blvd,,Costa Mesa,CA,92626,,714-966-0454,E,,Public,9am-4pm M-F,,,,,,2,,,,,200-8,33.6626539,-117.9001165,2015-01-06,51912,2015-01-06 17:47:45 UTC,P,,,2013-03-20,,,,,J1772
ELEC,Cal State Northridge - Lot B4,18111 Nordhoff St,"Prairie Street, near Darby Avenue",Northridge,CA,91330,,818-677-1200,E,,Public,24 hours daily; parking permit required,,,,,,2,,,,,GPS,34.23933,-118.533,2015-01-06,21396,2015-01-06 17:43:47 UTC,P,,,2002-01-15,,,,,J1772
ELEC,Riverside Nissan,8330 Indiana Ave,,Riverside,CA,92504,,951-688-9420,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,33.9256644,-117.4202095,2015-01-06,39927,2015-01-06 17:44:18 UTC,P,,,2011-03-15,,,,,J1772
ELEC,Rock Hill York County Airport,550 Airport Rd,,Rock Hill,SC,29732,,843-743-6736,E,,Public,24 hours daily,,,,,,2,,,,,200-8,34.9882233,-81.0601894,2015-01-06,45796,2015-01-06 17:47:40 UTC,LG,,,2012-02-01,,,,,J1772
ELEC,Kwik Trip #728,200 E Kent St,,Wausau,WI,54403,,715-842-3316,E,,Public,24 hours daily,A Checks Cash D M V,,,,1,,,,,,200-8,44.93429769999999,-89.6142345,2015-01-06,60511,2015-01-06 17:46:06 UTC,P,,,2013-11-13,,,,,NEMA520
ELEC,Sioux City North KOA,675 Streeter Dr,,North Sioux City,SD,57049,,605-232-4519,E,,Public,9am-8pm daily,,,,,10,,,,,,200-8,42.5333052,-96.5002949,2015-01-06,60873,2015-01-06 17:49:43 UTC,P,,,2014-12-17,,,,,NEMA520
ELEC,Kwik Trip #434,903 S Green Bay Rd,,Neenah,WI,54956,,920-729-0918,E,,Public,24 hours daily,A Checks Cash D M V,,,,1,,,,,,200-8,44.1751096,-88.48498889999999,2015-01-06,42412,2015-01-06 17:45:29 UTC,P,,,2011-11-15,,,,,NEMA520
ELEC,NRCSV,5th Ave,,Sunnyvale,CA,94089,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,37.4100229,-122.0236776,2015-01-30,61436,2015-01-30 09:10:13 UTC,,,,,,,,,J1772
ELEC,Firehouse Lot 3,1st St & Sloan St,In the back of the firehouse,South Orange,NJ,07079,,973-378-7715 x2037,E,,Public,6am-11pm daily,,,,,3,3,,,,,GPS,40.745046,-74.26042,2015-01-06,49035,2015-01-06 17:43:47 UTC,P,,,2012-09-15,,,,,NEMA520 J1772
ELEC,2999 OVERLAND,2999 Overland Ave,,Los Angeles,CA,90064,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,34.0325958,-118.4184068,2015-01-30,64750,2015-01-30 08:38:26 UTC,,,,,,,,,J1772
ELEC,CARR PROPERTIES,901 K St NW,,Washington,DC,20001,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,38.9027557,-77.0246353,2015-01-30,57271,2015-01-30 08:59:04 UTC,,,,,,,,,NEMA520 J1772
ELEC,Reliable Nissan,9901 Coors Blvd NW,,Albuquerque,NM,87114,,505-338-3888,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,35.19438,-106.658188,2015-01-06,49922,2015-01-06 17:44:19 UTC,P,,,2012-10-25,,,,,J1772
ELEC,Vacaville Regional Transport Center - Tesla,190 Hickory Ln,,Vacaville,CA,95688,,707-449-5424,E,,Public,24 hours daily,,,,,,3,,1 SP Inductive,Tesla,http://www.teslamotors.com/supercharger,GPS,38.35172,-121.987,2015-01-06,25515,2015-01-21 00:17:52 UTC,LG,,,2004-06-15,,,,,TESLA J1772
ELEC,Harris Teeter,2491 N Harrison St,,Arlington,VA,22207,,703-532-8663,E,,Public,24 hours daily,,,,,,2,,,,,200-8,38.8972084,-77.1390543,2015-01-06,53995,2015-01-06 17:48:42 UTC,P,,,2013-10-11,,,,,J1772
ELEC,FIRST GREEN BNK,1118 S Orange Ave,,Orlando,FL,32806,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.5283375,-81.3766479,2015-01-30,50755,2015-01-30 09:01:25 UTC,,,,,,,,,NEMA520 J1772
ELEC,LAKEWOOD RANCH,6220 University Pkwy,,Lakewood Ranch,FL,34240,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,27.387085,-82.4406815,2015-01-30,42114,2015-01-30 09:01:32 UTC,,,,,,,,,J1772 NEMA520
ELEC,NRG eVgo - Fashion Centre at Pentagon City,1100 S Hayes St,,Arlington,VA,22202,,877-455-3833,E,,Public - Card key at all times,24 hours daily; eVgo network subscription and key fob required,,,,,,1,1,,eVgo Network,https://www.evgonetwork.com/,GPS,38.863095,-77.06176,2015-01-06,64560,2015-01-06 17:45:51 UTC,P,,,2014-09-01,,,,,J1772 CHADEMO
ELEC,Cultural Center Complex Garage,65 W 12th Ave,Located on level 3 by the elevator,Denver,CO,80204,,303-640-1096,E,,Public,Garage business hours; pay lot,,,,,,2,1,,,,200-8,39.735271,-104.9885199,2015-01-06,50065,2015-01-06 17:44:35 UTC,LG,,,2012-12-01,,,,,J1772 CHADEMO
ELEC,Nemet Motors,153-03 Hillside Ave,,Jamaica,NY,11432,,718-523-5858,E,,Public - Call ahead,Dealership business hours,,,,,,1,,,,,200-8,40.7075168,-73.8045108,2015-01-06,44342,2015-01-06 17:45:02 UTC,P,,,2011-11-30,,,,,J1772
ELEC,IMPERIO NISSAN,30 Auto Center Dr,,Irvine,CA,92618,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.6325408,-117.7232013,2015-01-30,64186,2015-01-30 08:38:50 UTC,,,,,,,,,CHADEMO
ELEC,Industrial Control Links,12840 Earhart Ave,,Auburn,CA,95602,,530-888-1800,E,,Public,24 hours daily,,,,,,2,,,,,200-8,38.9507461,-121.0866284,2015-01-06,51204,2015-01-06 17:47:43 UTC,P,,,2013-02-01,,,,,J1772
ELEC,Trader Joe's,265 Winston Dr,,San Francisco,CA,94132,,415-564-8848,E,,Public,Store business hours,,,,,,2,,,,,200-8,37.7266768,-122.4762592,2015-01-06,63882,2015-01-06 17:48:34 UTC,P,,,2014-08-01,,,,,J1772
ELEC,Suburban Ford of Waterford,5900 Highland Rd,Located by the service entrance,Waterford,MI,48327,,248-674-4781,E,,Public,Dealership business hours,,,,,,2,,,,,200-8,42.6610439,-83.4043,2015-01-06,52546,2015-01-06 17:46:06 UTC,P,,,2013-06-01,,,,,J1772
ELEC,HP PALO ALTO,1501 Page Mill Rd,,Palo Alto,CA,94304,,888-758-4389,E,,Public,24 hours daily,,,,,,4,,,ChargePoint Network,http://www.mychargepoint.net/,200-8,37.4117871,-122.1491044,2015-01-30,60862,2015-01-30 08:45:30 UTC,,,,,,,,,J1772
ELEC,Westgate Lakes Resort & Spa,10000 Turkey Lake Rd,,Orlando,FL,32819,,407-345-0000,E,,Public,24 hours daily; pay lot,,,,,,2,,,,,200-8,28.4256161,-81.4766649,2015-01-06,60009,2015-01-06 17:43:46 UTC,P,,,2014-01-08,,,,,J1772
ELEC,MI SCHOOLS,4160 86th Ave SE,,Mercer Island,WA,98040,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,47.5712431,-122.2231555,2015-01-30,61580,2015-01-30 08:39:59 UTC,,,,,,,,,J1772
ELEC,Kelly Nissan of Lynnfield,275 Broadway,,Lynnfield,MA,01940,,781-598-1234,E,,Public - Call ahead,Dealership business hours,,,,,,1,1,,,,200-8,42.5101363,-71.0092109,2015-01-06,45894,2015-01-06 17:45:09 UTC,P,,,2012-01-31,,,,,J1772 CHADEMO
ELEC,GEORGIA STATE,100 Auburn Ave,,Atlanta,GA,30312,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,33.756423,-84.3838174,2015-01-30,62061,2015-01-30 08:39:49 UTC,,,,,,,,,J1772
ELEC,Phoenix Theatre,1625 N Central Ave,,Phoenix,AZ,85004,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,1,,,Blink Network,http://www.blinknetwork.com/,GPS,33.467302,-112.073412,2015-01-30,47490,2015-01-30 08:11:45 UTC,,,,,,,,,J1772
ELEC,Town of East Haven,250 Main St,,East Haven,CT,06512,,855-443-3873,E,,Public,24 hours daily,,,,,,1,,,,,GPS,41.2777553,-72.8716481,2015-01-06,46549,2015-01-06 17:45:16 UTC,P,,,2011-08-06,,,,,J1772
ELEC,BUF WILD WINGS,2465 S Hwy 27,,Clermont,FL,34714,,888-758-4389,E,,Public,24 hours daily,,,,,1,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,28.5379448,-81.7375031,2015-01-30,37190,2015-01-30 08:53:57 UTC,,,,,,,,,NEMA520 J1772
ELEC,DUKE ENERGY,3101 S Creasy Ln,,Lafayette,IN,47905,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.mychargepoint.net/,GPS,40.3836555,-86.8397064,2015-01-30,57004,2015-01-30 08:56:26 UTC,,,,,,,,,J1772
ELEC,Westwood Village Regency Center,32858 FM 2978 Rd,,Magnolia,TX,77354,,888-998-2546,E,,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,,,,,3,,,Blink Network,http://www.blinknetwork.com/,GPS,30.217551,-95.565434,2015-01-30,64481,2015-01-30 08:12:06 UTC,,,,,,,,,J1772
ELEC,BGE Lord Baltimore Building,2900 Lord Baltimore Dr.,,Baltimore,MD,21244,,800-663-5633,E,,Public,MO: 24 hours; TU: 24 hours; WE: 24 hours; TH: 24 hours; FR: 24 hours; SA: 24 hours; SU: 24 hours,,,,,,2,,,SemaCharge Network,http://www.semacharge.com/,GPS,39.334214,-76.753471,2015-01-30,43187,2015-01-30 08:34:21 UTC,,,,,,,,,J1772
